# → Sesion iniciada. Mueve el balon frente al robot.
# Primera lectura de referencia tomada...
# ✓ 100 muestras capturadas. Guarda como datos_balon_disputado.txt
# → Sesion iniciada. Mueve el balon frente al robot.
# Primera lectura de referencia tomada...
182.6,8.3,10.3,0.0,0.0,0.0,93,100,93,3
# Muestra 1/100 | VAR: IZQ=0.0 CENT=0.0 DER=0.0
182.2,8.3,12.4,0.4,0.0,2.1,87,95,88,3
# Muestra 2/100 | VAR: IZQ=0.4 CENT=0.0 DER=2.1
182.6,11.4,173.6,0.4,3.1,161.2,92,102,97,3
# Muestra 3/100 | VAR: IZQ=0.4 CENT=3.1 DER=161.2
183.3,13.1,172.8,0.7,1.7,0.9,1453,569,337,3
# Muestra 4/100 | VAR: IZQ=0.7 CENT=1.7 DER=0.9
182.5,6.6,173.6,0.9,6.5,0.8,635,270,180,3
# Muestra 5/100 | VAR: IZQ=0.9 CENT=6.5 DER=0.8
16.1,10.7,172.3,166.4,4.0,1.3,300,164,128,3
# Muestra 6/100 | VAR: IZQ=166.4 CENT=4.0 DER=1.3
14.1,11.7,175.3,2.0,1.1,3.0,154,111,98,3
# Muestra 7/100 | VAR: IZQ=2.0 CENT=1.1 DER=3.0
18.4,16.9,218.2,4.3,5.2,42.9,83,112,108,3
# Muestra 8/100 | VAR: IZQ=4.3 CENT=5.2 DER=42.9
30.6,27.9,0.0,12.2,11.0,218.2,85,110,105,3
# Muestra 9/100 | VAR: IZQ=12.2 CENT=11.0 DER=218.2
10.4,11.0,78.7,20.2,16.9,0.0,78,104,99,3
# Muestra 10/100 | VAR: IZQ=20.2 CENT=16.9 DER=0.0
183.4,16.6,172.5,173.0,5.6,93.8,896,428,264,3
# Muestra 11/100 | VAR: IZQ=173.0 CENT=5.6 DER=93.8
183.4,13.1,173.7,0.0,3.4,1.3,143,110,96,3
# Muestra 12/100 | VAR: IZQ=0.0 CENT=3.4 DER=1.3
184.2,38.5,38.9,0.9,25.4,134.8,234,142,114,3
# Muestra 13/100 | VAR: IZQ=0.9 CENT=25.4 DER=134.8
184.2,81.3,69.4,0.0,42.8,30.5,138,113,101,3
# Muestra 14/100 | VAR: IZQ=0.0 CENT=42.8 DER=30.5
184.6,80.0,69.8,0.4,1.3,0.4,139,116,103,3
# Muestra 15/100 | VAR: IZQ=0.4 CENT=1.3 DER=0.4
184.2,103.8,0.0,0.4,23.8,69.8,130,112,100,3
# Muestra 16/100 | VAR: IZQ=0.4 CENT=23.8 DER=69.8
184.7,23.0,0.0,0.5,80.8,0.0,77,102,98,3
# Muestra 17/100 | VAR: IZQ=0.5 CENT=80.8 DER=0.0
184.2,15.9,172.8,0.5,7.0,0.0,74,104,100,3
# Muestra 18/100 | VAR: IZQ=0.5 CENT=7.0 DER=0.0
184.2,6.0,148.0,0.0,10.0,24.8,445,184,135,3
# Muestra 19/100 | VAR: IZQ=0.0 CENT=10.0 DER=24.8
184.6,17.5,0.0,0.4,11.6,148.0,76,107,103,3
# Muestra 20/100 | VAR: IZQ=0.4 CENT=11.6 DER=148.0
185.0,5.7,0.0,0.4,11.9,0.0,71,94,91,3
# Muestra 21/100 | VAR: IZQ=0.4 CENT=11.9 DER=0.0
185.0,30.4,0.0,0.0,24.8,0.0,78,110,105,3
# Muestra 22/100 | VAR: IZQ=0.0 CENT=24.8 DER=0.0
184.6,169.7,0.0,0.4,139.2,0.0,292,158,121,3
# Muestra 23/100 | VAR: IZQ=0.4 CENT=139.2 DER=0.0
184.2,10.0,0.0,0.4,159.7,0.0,71,98,95,3
# Muestra 24/100 | VAR: IZQ=0.4 CENT=159.7 DER=0.0
183.8,25.0,124.3,0.4,15.0,0.0,78,105,101,3
# Muestra 25/100 | VAR: IZQ=0.4 CENT=15.0 DER=0.0
183.8,8.9,0.0,0.0,16.1,124.3,72,98,95,3
# Muestra 26/100 | VAR: IZQ=0.0 CENT=16.1 DER=124.3
184.2,12.8,346.1,0.4,3.9,0.0,74,102,99,3
# Muestra 27/100 | VAR: IZQ=0.4 CENT=3.9 DER=0.0
184.2,103.7,21.4,0.0,90.9,324.7,80,110,105,3
# Muestra 28/100 | VAR: IZQ=0.0 CENT=90.9 DER=324.7
183.8,142.2,173.6,0.4,38.4,152.3,151,114,99,3
# Muestra 29/100 | VAR: IZQ=0.4 CENT=38.4 DER=152.3
184.2,56.9,0.0,0.4,85.2,173.6,149,110,98,3
# Muestra 30/100 | VAR: IZQ=0.4 CENT=85.2 DER=173.6
